t_s,q1_deg,q2_deg,q3_deg,q1d_dps,q2d_dps,q3d_dps,q1dd_dps2,q2dd_dps2,q3dd_dps2,ee_x_mm,ee_y_mm,ee_z_mm
11.7500,75.3128,72.5012,-150.9327,62.4439,-2.7390,19.4018,-372.2530,-5.8205,-31.0650,40.3333,153.8817,50.0000
11.7600,75.9186,72.4736,-150.7403,58.7253,-2.7842,19.0230,-370.8686,-3.1655,-44.1894,38.8258,154.7848,50.0000
11.7700,76.4873,72.4456,-150.5523,55.0265,-2.8023,18.5180,-368.3046,-0.4501,-56.2813,37.4018,155.6379,50.0000
11.7800,77.0191,72.4175,-150.3699,51.3592,-2.7932,17.8974,-364.6222,2.2652,-67.2718,36.0621,156.4406,50.0000
11.7900,77.5145,72.3897,-150.1943,47.7341,-2.7570,17.1726,-359.8736,4.9217,-77.1024,34.8070,157.1925,50.0000
11.8000,77.9738,72.3624,-150.0264,44.1617,-2.6947,16.3554,-354.1013,7.4641,-85.7244,33.6367,157.8936,50.0000
11.8100,78.3977,72.3358,-149.8672,40.6521,-2.6077,15.4581,-347.3372,9.8419,-93.0985,32.5510,158.5441,50.0000
11.8200,78.7869,72.3102,-149.7173,37.2150,-2.4979,14.4934,-339.6025,12.0103,-99.1946,31.5493,159.1442,50.0000
11.8300,79.1420,72.2858,-149.5773,33.8600,-2.3675,13.4742,-330.9068,13.9302,-103.9914,30.6308,159.6944,50.0000
11.8400,79.4641,72.2629,-149.4478,30.5968,-2.2193,12.4136,-321.2490,15.5696,-107.4762,29.7944,160.1955,50.0000
11.8500,79.7540,72.2415,-149.3291,27.4350,-2.0561,11.3247,-310.6164,16.9029,-109.6444,29.0385,160.6484,50.0000
11.8600,80.0128,72.2217,-149.2213,24.3845,-1.8812,10.2207,-298.9859,17.9114,-110.4992,28.3612,161.0542,50.0000
11.8700,80.2417,72.2038,-149.1246,21.4553,-1.6979,9.1147,-286.3240,18.5829,-110.0513,27.7602,161.4142,50.0000
11.8800,80.4419,72.1878,-149.0390,18.6580,-1.5096,8.0197,-272.5874,18.9117,-108.3184,27.2330,161.7301,50.0000
11.8900,80.6148,72.1736,-148.9642,16.0036,-1.3197,6.9483,-257.7239,18.8979,-105.3246,26.7765,162.0036,50.0000
11.9000,80.7620,72.1614,-148.9000,13.5035,-1.1316,5.9132,-241.6732,18.5469,-101.0998,26.3872,162.2368,50.0000
11.9100,80.8849,72.1510,-148.8460,11.1701,-0.9487,4.9263,-224.3680,17.8689,-95.6789,26.0613,162.4320,50.0000
11.9200,80.9854,72.1424,-148.8015,9.0162,-0.7742,3.9996,-205.7350,16.8782,-89.1009,25.7946,162.5918,50.0000
11.9300,81.0652,72.1355,-148.7660,7.0554,-0.6112,3.1443,-185.6963,15.5919,-81.4078,25.5823,162.7190,50.0000
11.9400,81.1265,72.1302,-148.7386,5.3023,-0.4624,2.3714,-164.1712,14.0297,-72.6429,25.4194,162.8166,50.0000
11.9500,81.1713,72.1263,-148.7186,3.7720,-0.3306,1.6914,-141.0772,12.2121,-62.8497,25.3001,162.8881,50.0000
11.9600,81.2019,72.1236,-148.7048,2.4807,-0.2182,1.1144,-116.3324,10.1597,-52.0696,25.2184,162.9370,50.0000
11.9700,81.2209,72.1219,-148.6963,1.4453,-0.1274,0.6501,-89.8573,7.8918,-40.3397,25.1679,162.9673,50.0000
11.9800,81.2308,72.1210,-148.6918,0.6836,-0.0603,0.3076,-61.5771,5.4252,-27.6903,25.1414,162.9832,50.0000
11.9900,81.2345,72.1207,-148.6901,0.2138,-0.0189,0.0963,-31.4652,2.7763,-14.1604,25.1314,162.9891,50.0000
12.0000,81.2351,72.1207,-148.6899,0.0543,-0.0048,0.0244,-15.9537,1.4084,-7.1819,25.1300,162.9900,50.0000
12.0100,81.2351,72.1203,-148.6900,0.0000,-0.1330,-0.0477,0.0000,-19.5801,-7.0221,25.1300,162.9900,49.9992
12.0200,81.2351,72.1180,-148.6908,0.0000,-0.4254,-0.1526,0.0000,-38.3150,-13.7350,25.1300,162.9900,49.9938
12.0300,81.2351,72.1118,-148.6931,0.0000,-0.8993,-0.3224,-0.0000,-55.9022,-20.0203,25.1300,162.9900,49.9794
12.0400,81.2351,72.1000,-148.6973,0.0000,-1.5434,-0.5530,-0.0000,-72.3512,-25.8668,25.1300,162.9900,49.9518
12.0500,81.2351,72.0809,-148.7041,0.0000,-2.3464,-0.8398,0.0000,-87.6995,-31.2698,25.1300,162.9900,49.9074
12.0600,81.2351,72.0531,-148.7141,0.0000,-3.2974,-1.1784,0.0000,-101.9865,-36.2226,25.1300,162.9900,49.8424
12.0700,81.2351,72.0150,-148.7277,0.0000,-4.3861,-1.5642,0.0000,-115.2524,-40.7176,25.1300,162.9900,49.7536
12.0800,81.2351,71.9654,-148.7454,0.0000,-5.6025,-1.9927,0.0000,-127.5373,-44.7464,25.1300,162.9900,49.6380
12.0900,81.2351,71.9029,-148.7675,0.0000,-6.9368,-2.4591,0.0000,-138.8807,-48.3007,25.1300,162.9900,49.4927
12.1000,81.2351,71.8266,-148.7945,0.0000,-8.3801,-2.9587,0.0000,-149.3209,-51.3730,25.1300,162.9900,49.3152
12.1100,81.2351,71.7353,-148.8267,0.0000,-9.9233,-3.4866,0.0000,-158.8942,-53.9564,25.1300,162.9900,49.1032
12.1200,81.2351,71.6282,-148.8643,0.0000,-11.5580,-4.0379,0.0000,-167.6344,-56.0457,25.1300,162.9900,48.8545
12.1300,81.2351,71.5042,-148.9075,0.0000,-13.2760,-4.6075,-0.0000,-175.5727,-57.6369,25.1300,162.9900,48.5673
12.1400,81.2351,71.3626,-148.9564,-0.0000,-15.0694,-5.1906,0.0000,-182.7370,-58.7280,25.1300,162.9900,48.2400
12.1500,81.2351,71.2028,-149.0113,0.0000,-16.9307,-5.7821,0.0000,-189.1517,-59.3191,25.1300,162.9900,47.8710
12.1600,81.2351,71.0240,-149.0721,0.0000,-18.8524,-6.3770,-0.0000,-194.8377,-59.4122,25.1300,162.9900,47.4593
12.1700,81.2351,70.8257,-149.1388,-0.0000,-20.8274,-6.9703,0.0000,-199.8121,-59.0119,25.1300,162.9900,47.0037
12.1800,81.2351,70.6075,-149.2115,0.0000,-22.8487,-7.5572,0.0000,-204.0879,-58.1248,25.1300,162.9900,46.5034
12.1900,81.2351,70.3688,-149.2900,0.0000,-24.9092,-8.1328,-0.0000,-207.6747,-56.7602,25.1300,162.9900,45.9578
12.2000,81.2351,70.1093,-149.3741,-0.0000,-27.0022,-8.6924,0.0000,-210.5783,-54.9296,25.1300,162.9900,45.3664
12.2100,81.2351,69.8287,-149.4638,0.0000,-29.1208,-9.2314,0.0000,-212.8009,-52.6472,25.1300,162.9900,44.7289
12.2200,81.2351,69.5269,-149.5588,0.0000,-31.2582,-9.7454,-0.0000,-214.3416,-49.9295,25.1300,162.9900,44.0453
12.2300,81.2351,69.2036,-149.6587,-0.0000,-33.4076,-10.2300,0.0000,-215.1967,-46.7954,25.1300,162.9900,43.3155
12.2400,81.2351,68.8587,-149.7634,0.0000,-35.5621,-10.6813,0.0000,-215.3600,-43.2665,25.1300,162.9900,42.5399
12.2500,81.2351,68.4923,-149.8723,0.0000,-37.7148,-11.0953,-0.0000,-214.8234,-39.3666,25.1300,162.9900,41.7188
12.2600,81.2351,68.1044,-149.9853,0.0000,-39.8586,-11.4686,0.0000,-213.5773,-35.1218,25.1300,162.9900,40.8526
12.2700,81.2351,67.6952,-150.1017,0.0000,-41.9864,-11.7978,0.0000,-211.6115,-30.5606,25.1300,162.9900,39.9421
12.2800,81.2351,67.2647,-150.2212,0.0000,-44.0908,-12.0798,-0.0000,-208.9157,-25.7136,25.1300,162.9900,38.9882
12.2900,81.2351,66.8133,-150.3433,-0.0000,-46.1647,-12.3120,-0.0000,-205.4801,-20.6137,25.1300,162.9900,37.9916
12.3000,81.2351,66.3414,-150.4675,0.0000,-48.2004,-12.4921,0.0000,-201.2963,-15.2956,25.1300,162.9900,36.9536
12.3100,81.2351,65.8493,-150.5932,0.0000,-50.1906,-12.6179,0.0000,-196.3580,-9.7958,25.1300,162.9900,35.8753
12.3200,81.2351,65.3376,-150.7198,0.0000,-52.1276,-12.6880,0.0000,-190.6620,-4.1529,25.1300,162.9900,34.7579
12.3300,81.2351,64.8068,-150.8469,0.0000,-54.0038,-12.7010,0.0000,-184.2085,1.5935,25.1300,162.9900,33.6030
12.3400,81.2351,64.2575,-150.9738,0.0000,-55.8118,-12.6561,0.0000,-177.0022,7.4019,25.1300,162.9900,32.4119
12.3500,81.2351,63.6905,-151.1000,0.0000,-57.5439,-12.5530,-0.0000,-169.0528,13.2303,25.1300,162.9900,31.1864
12.3600,81.2351,63.1066,-151.2249,-0.0000,-59.1928,-12.3915,-0.0000,-160.3755,19.0353,25.1300,162.9900,29.9282
12.3700,81.2351,62.5067,-151.3479,0.0000,-60.7514,-12.1723,0.0000,-150.9919,24.7733,25.1300,162.9900,28.6390
12.3800,81.2351,61.8916,-151.4683,0.0000,-62.2126,-11.8961,0.0000,-140.9298,30.4005,25.1300,162.9900,27.3207
12.3900,81.2351,61.2624,-151.5858,0.0000,-63.5700,-11.5643,0.0000,-130.2238,35.8730,25.1300,162.9900,25.9753
12.4000,81.2351,60.6202,-151.6996,0.0000,-64.8171,-11.1786,0.0000,-118.9153,41.1476,25.1300,162.9900,24.6048
12.4100,81.2351,59.9661,-151.8094,0.0000,-65.9483,-10.7413,-0.0000,-107.0524,46.1820,25.1300,162.9900,23.2112
12.4200,81.2351,59.3012,-151.9145,-0.0000,-66.9582,-10.2550,-0.0000,-94.6895,50.9352,25.1300,162.9900,21.7968
12.4300,81.2351,58.6269,-152.0145,0.0000,-67.8421,-9.7226,0.0000,-81.8872,55.3682,25.1300,162.9900,20.3636
12.4400,81.2351,57.9444,-152.1089,0.0000,-68.5959,-9.1476,0.0000,-68.7113,59.4439,25.1300,162.9900,18.9140
12.4500,81.2351,57.2550,-152.1974,0.0000,-69.2163,-8.5337,0.0000,-55.2321,63.1283,25.1300,162.9900,17.4501
12.4600,81.2351,56.5601,-152.2796,0.0000,-69.7006,-7.8850,0.0000,-41.5238,66.3904,25.1300,162.9900,15.9744
12.4700,81.2351,55.8610,-152.3551,0.0000,-70.0468,-7.2059,-0.0000,-27.6629,69.2025,25.1300,162.9900,14.4892
12.4800,81.2351,55.1591,-152.4237,-0.0000,-70.2538,-6.5010,-0.0000,-13.7277,71.5414,25.1300,162.9900,12.9968
12.4900,81.2351,54.4559,-152.4851,0.0000,-70.3213,-5.7751,0.0000,0.2033,73.3877,25.1300,162.9900,11.4996
12.5000,81.2351,53.7527,-152.5392,0.0000,-70.2498,-5.0332,0.0000,14.0527,74.7268,25.1300,162.9900,10.0000
12.5100,81.2351,53.0509,-152.5858,0.0000,-70.0403,-4.2805,0.0000,27.7449,75.5490,25.1300,162.9900,8.5004
12.5200,81.2351,52.3519,-152.6248,0.0000,-69.6949,-3.5222,0.0000,41.2075,75.8496,25.1300,162.9900,7.0032
12.5300,81.2351,51.6570,-152.6562,0.0000,-69.2161,-2.7636,0.0000,54.3724,75.6288,25.1300,162.9900,5.5108
12.5400,81.2351,50.9676,-152.6801,0.0000,-68.6074,-2.0097,0.0000,67.1764,74.8921,25.1300,162.9900,4.0256
12.5500,81.2351,50.2849,-152.6964,0.0000,-67.8726,-1.2657,0.0000,79.5621,73.6499,25.1300,162.9900,2.5498
12.5600,81.2351,49.6101,-152.7054,0.0000,-67.0162,-0.5367,0.0000,91.4786,71.9178,25.1300,162.9900,1.0860
12.5700,81.2351,48.9446,-152.7072,0.0000,-66.0430,0.1726,-0.0000,102.8813,69.7156,25.1300,162.9900,-0.3636
12.5800,81.2351,48.2893,-152.7019,-0.0000,-64.9585,0.8576,-0.0000,113.7327,67.0680,25.1300,162.9900,-1.7968
12.5900,81.2351,47.6454,-152.6900,0.0000,-63.7684,1.5140,0.0000,124.0021,64.0035,25.1300,162.9900,-3.2112
12.6000,81.2351,47.0139,-152.6717,0.0000,-62.4785,2.1377,0.0000,133.6653,60.5543,25.1300,162.9900,-4.6048
12.6100,81.2351,46.3958,-152.6473,0.0000,-61.0951,2.7251,0.0000,142.7046,56.7560,25.1300,162.9900,-5.9753
12.6200,81.2351,45.7920,-152.6172,0.0000,-59.6244,3.2728,0.0000,151.1080,52.6468,25.1300,162.9900,-7.3207
12.6300,81.2351,45.2033,-152.5818,0.0000,-58.0729,3.7780,0.0000,158.8688,48.2672,25.1300,162.9900,-8.6390
12.6400,81.2351,44.6306,-152.5416,0.0000,-56.4470,4.2382,0.0000,165.9850,43.6596,25.1300,162.9900,-9.9282
12.6500,81.2351,44.0744,-152.4970,0.0000,-54.7532,4.6512,0.0000,172.4584,38.8676,25.1300,162.9900,-11.1864
12.6600,81.2351,43.5355,-152.4486,0.0000,-52.9979,5.0155,0.0000,178.2941,33.9358,25.1300,162.9900,-12.4119
12.6700,81.2351,43.0144,-152.3967,0.0000,-51.1873,5.3299,0.0000,183.4996,28.9088,25.1300,162.9900,-13.6030
12.6800,81.2351,42.5117,-152.3420,0.0000,-49.3279,5.5937,0.0000,188.0840,23.8313,25.1300,162.9900,-14.7579
12.6900,81.2351,42.0279,-152.2849,0.0000,-47.4256,5.8066,0.0000,192.0578,18.7475,25.1300,162.9900,-15.8753
12.7000,81.2351,41.5632,-152.2258,0.0000,-45.4867,5.9687,-0.0000,195.4315,13.7007,25.1300,162.9900,-16.9536
12.7100,81.2351,41.1181,-152.1655,-0.0000,-43.5170,6.0806,-0.0000,198.2158,8.7328,25.1300,162.9900,-17.9916
12.7200,81.2351,40.6929,-152.1042,0.0000,-41.5224,6.1433,0.0000,200.4204,3.8841,25.1300,162.9900,-18.9882
12.7300,81.2351,40.2877,-152.0426,0.0000,-39.5086,6.1583,0.0000,202.0539,-0.8068,25.1300,162.9900,-19.9421
12.7400,81.2351,39.9027,-151.9811,0.0000,-37.4813,6.1272,0.0000,203.1236,-5.3035,25.1300,162.9900,-20.8526
12.7500,81.2351,39.5381,-151.9201,0.0000,-35.4461,6.0522,0.0000,203.6347,-9.5722,25.1300,162.9900,-21.7188
12.7600,81.2351,39.1938,-151.8600,0.0000,-33.4086,5.9357,0.0000,203.5901,-13.5812,25.1300,162.9900,-22.5399
12.7700,81.2351,38.8699,-151.8014,0.0000,-31.3743,5.7806,0.0000,202.9908,-17.3017,25.1300,162.9900,-23.3155
12.7800,81.2351,38.5663,-151.7444,0.0000,-29.3488,5.5897,0.0000,201.8347,-20.7079,25.1300,162.9900,-24.0453
12.7900,81.2351,38.2829,-151.6896,0.0000,-27.3376,5.3664,0.0000,200.1176,-23.7767,25.1300,162.9900,-24.7289
12.8000,81.2351,38.0196,-151.6371,0.0000,-25.3465,5.1142,0.0000,197.8322,-26.4879,25.1300,162.9900,-25.3664
12.8100,81.2351,37.7760,-151.5873,0.0000,-23.3810,4.8366,0.0000,194.9685,-28.8247,25.1300,162.9900,-25.9578
12.8200,81.2351,37.5519,-151.5404,0.0000,-21.4471,4.5377,0.0000,191.5137,-30.7732,25.1300,162.9900,-26.5034
12.8300,81.2351,37.3470,-151.4965,0.0000,-19.5507,4.2212,-0.0000,187.4525,-32.3226,25.1300,162.9900,-27.0037
12.8400,81.2351,37.1609,-151.4559,-0.0000,-17.6980,3.8912,-0.0000,182.7665,-33.4653,25.1300,162.9900,-27.4593
12.8500,81.2351,36.9931,-151.4187,0.0000,-15.8954,3.5519,0.0000,177.4349,-34.1965,25.1300,162.9900,-27.8711
12.8600,81.2351,36.8430,-151.3849,0.0000,-14.1493,3.2073,0.0000,171.4343,-34.5146,25.1300,162.9900,-28.2400
12.8700,81.2351,36.7101,-151.3546,0.0000,-12.4667,2.8616,0.0000,164.7387,-34.4207,25.1300,162.9900,-28.5673
12.8800,81.2351,36.5937,-151.3277,0.0000,-10.8546,2.5189,0.0000,157.3200,-33.9189,25.1300,162.9900,-28.8545
12.8900,81.2351,36.4930,-151.3042,0.0000,-9.3203,2.1832,0.0000,149.1479,-33.0155,25.1300,162.9900,-29.1032
12.9000,81.2351,36.4073,-151.2840,0.0000,-7.8716,1.8586,0.0000,140.1903,-31.7191,25.1300,162.9900,-29.3152
12.9100,81.2351,36.3356,-151.2670,0.0000,-6.5165,1.5488,0.0000,130.4134,-30.0407,25.1300,162.9900,-29.4927
12.9200,81.2351,36.2769,-151.2530,0.0000,-5.2633,1.2577,0.0000,119.7819,-27.9924,25.1300,162.9900,-29.6380
12.9300,81.2351,36.2303,-151.2419,0.0000,-4.1209,0.9890,0.0000,108.2597,-25.5879,25.1300,162.9900,-29.7536
12.9400,81.2351,36.1945,-151.2332,0.0000,-3.0981,0.7460,0.0000,95.8099,-22.8415,25.1300,162.9900,-29.8424
12.9500,81.2351,36.1683,-151.2269,0.0000,-2.2047,0.5321,-0.0000,82.3955,-19.7677,25.1300,162.9900,-29.9074
12.9600,81.2351,36.1504,-151.2226,-0.0000,-1.4502,0.3506,-0.0000,67.9798,-16.3802,25.1300,162.9900,-29.9518
12.9700,81.2351,36.1393,-151.2199,0.0000,-0.8451,0.2045,0.0000,52.5268,-12.6918,25.1300,162.9900,-29.9794
12.9800,81.2351,36.1335,-151.2185,0.0000,-0.3997,0.0968,0.0000,36.0023,-8.7126,25.1300,162.9900,-29.9938
12.9900,81.2351,36.1313,-151.2180,0.0000,-0.1250,0.0303,0.0000,18.3984,-4.4556,25.1300,162.9900,-29.9992
13.0000,81.2351,36.1310,-151.2179,0.0000,-0.0317,0.0077,0.0000,9.3288,-2.2598,25.1300,162.9900,-30.0000
13.0100,81.2351,36.1313,-151.2180,0.0000,0.1250,-0.0303,0.0000,18.3984,-4.4556,25.1300,162.9900,-29.9992
13.0200,81.2351,36.1335,-151.2185,0.0000,0.3997,-0.0968,0.0000,36.0023,-8.7126,25.1300,162.9900,-29.9938
13.0300,81.2351,36.1393,-151.2199,0.0000,0.8451,-0.2045,-0.0000,52.5268,-12.6918,25.1300,162.9900,-29.9794
13.0400,81.2351,36.1504,-151.2226,0.0000,1.4502,-0.3506,-0.0000,67.9798,-16.3802,25.1300,162.9900,-29.9518
13.0500,81.2351,36.1683,-151.2269,0.0000,2.2047,-0.5321,0.0000,82.3955,-19.7677,25.1300,162.9900,-29.9073
13.0600,81.2351,36.1945,-151.2332,0.0000,3.0981,-0.7460,0.0000,95.8099,-22.8415,25.1300,162.9900,-29.8424
13.0700,81.2351,36.2303,-151.2419,0.0000,4.1209,-0.9890,0.0000,108.2597,-25.5879,25.1300,162.9900,-29.7536
13.0800,81.2351,36.2769,-151.2530,0.0000,5.2633,-1.2577,0.0000,119.7819,-27.9924,25.1300,162.9900,-29.6380
13.0900,81.2351,36.3356,-151.2670,0.0000,6.5165,-1.5488,0.0000,130.4134,-30.0407,25.1300,162.9900,-29.4927
13.1000,81.2351,36.4073,-151.2840,0.0000,7.8716,-1.8586,0.0000,140.1903,-31.7191,25.1300,162.9900,-29.3152
13.1100,81.2351,36.4930,-151.3042,0.0000,9.3203,-2.1832,0.0000,149.1479,-33.0155,25.1300,162.9900,-29.1032
13.1200,81.2351,36.5937,-151.3277,0.0000,10.8546,-2.5189,0.0000,157.3200,-33.9189,25.1300,162.9900,-28.8545
13.1300,81.2351,36.7101,-151.3546,0.0000,12.4667,-2.8616,-0.0000,164.7387,-34.4207,25.1300,162.9900,-28.5673
13.1400,81.2351,36.8430,-151.3849,-0.0000,14.1493,-3.2073,0.0000,171.4343,-34.5146,25.1300,162.9900,-28.2400
13.1500,81.2351,36.9931,-151.4187,0.0000,15.8954,-3.5519,0.0000,177.4349,-34.1965,25.1300,162.9900,-27.8711
13.1600,81.2351,37.1609,-151.4559,0.0000,17.6980,-3.8912,-0.0000,182.7665,-33.4653,25.1300,162.9900,-27.4593
13.1700,81.2351,37.3470,-151.4965,-0.0000,19.5507,-4.2212,0.0000,187.4525,-32.3226,25.1300,162.9900,-27.0037
13.1800,81.2351,37.5519,-151.5404,0.0000,21.4471,-4.5377,0.0000,191.5137,-30.7732,25.1300,162.9900,-26.5034
13.1900,81.2351,37.7760,-151.5873,0.0000,23.3810,-4.8366,-0.0000,194.9685,-28.8247,25.1300,162.9900,-25.9578
13.2000,81.2351,38.0196,-151.6371,-0.0000,25.3465,-5.1142,0.0000,197.8322,-26.4879,25.1300,162.9900,-25.3664
13.2100,81.2351,38.2829,-151.6896,0.0000,27.3376,-5.3664,0.0000,200.1176,-23.7767,25.1300,162.9900,-24.7289
13.2200,81.2351,38.5663,-151.7444,0.0000,29.3488,-5.5897,-0.0000,201.8347,-20.7079,25.1300,162.9900,-24.0453
13.2300,81.2351,38.8699,-151.8014,-0.0000,31.3743,-5.7806,0.0000,202.9908,-17.3017,25.1300,162.9900,-23.3155
13.2400,81.2351,39.1938,-151.8600,0.0000,33.4086,-5.9357,0.0000,203.5901,-13.5812,25.1300,162.9900,-22.5399
13.2500,81.2351,39.5381,-151.9201,0.0000,35.4461,-6.0522,-0.0000,203.6347,-9.5722,25.1300,162.9900,-21.7188
13.2600,81.2351,39.9027,-151.9811,0.0000,37.4813,-6.1272,0.0000,203.1236,-5.3035,25.1300,162.9900,-20.8526
13.2700,81.2351,40.2877,-152.0426,0.0000,39.5086,-6.1583,0.0000,202.0539,-0.8068,25.1300,162.9900,-19.9421
13.2800,81.2351,40.6929,-152.1042,0.0000,41.5224,-6.1433,-0.0000,200.4204,3.8841,25.1300,162.9900,-18.9882
13.2900,81.2351,41.1181,-152.1655,-0.0000,43.5170,-6.0806,-0.0000,198.2158,8.7328,25.1300,162.9900,-17.9916
13.3000,81.2351,41.5632,-152.2258,0.0000,45.4867,-5.9687,0.0000,195.4315,13.7007,25.1300,162.9900,-16.9536
13.3100,81.2351,42.0279,-152.2849,0.0000,47.4256,-5.8066,0.0000,192.0578,18.7475,25.1300,162.9900,-15.8753
13.3200,81.2351,42.5117,-152.3420,0.0000,49.3279,-5.5937,0.0000,188.0840,23.8313,25.1300,162.9900,-14.7579
13.3300,81.2351,43.0144,-152.3967,0.0000,51.1873,-5.3299,0.0000,183.4996,28.9088,25.1300,162.9900,-13.6030
13.3400,81.2351,43.5355,-152.4486,0.0000,52.9979,-5.0155,0.0000,178.2941,33.9358,25.1300,162.9900,-12.4119
13.3500,81.2351,44.0744,-152.4970,0.0000,54.7532,-4.6512,-0.0000,172.4584,38.8676,25.1300,162.9900,-11.1864
13.3600,81.2351,44.6306,-152.5416,-0.0000,56.4470,-4.2382,-0.0000,165.9850,43.6596,25.1300,162.9900,-9.9282
13.3700,81.2351,45.2033,-152.5818,0.0000,58.0729,-3.7780,0.0000,158.8688,48.2672,25.1300,162.9900,-8.6390
13.3800,81.2351,45.7920,-152.6172,0.0000,59.6244,-3.2728,0.0000,151.1080,52.6468,25.1300,162.9900,-7.3207
13.3900,81.2351,46.3958,-152.6473,0.0000,61.0951,-2.7251,0.0000,142.7046,56.7560,25.1300,162.9900,-5.9753
13.4000,81.2351,47.0139,-152.6717,0.0000,62.4785,-2.1377,0.0000,133.6653,60.5543,25.1300,162.9900,-4.6048
13.4100,81.2351,47.6454,-152.6900,0.0000,63.7684,-1.5140,-0.0000,124.0021,64.0035,25.1300,162.9900,-3.2112
13.4200,81.2351,48.2893,-152.7019,-0.0000,64.9585,-0.8576,-0.0000,113.7327,67.0680,25.1300,162.9900,-1.7968
13.4300,81.2351,48.9446,-152.7072,0.0000,66.0430,-0.1726,0.0000,102.8813,69.7156,25.1300,162.9900,-0.3636
13.4400,81.2351,49.6101,-152.7054,0.0000,67.0162,0.5367,0.0000,91.4786,71.9178,25.1300,162.9900,1.0860
13.4500,81.2351,50.2849,-152.6964,0.0000,67.8726,1.2657,0.0000,79.5621,73.6499,25.1300,162.9900,2.5499
13.4600,81.2351,50.9676,-152.6801,0.0000,68.6074,2.0097,0.0000,67.1764,74.8921,25.1300,162.9900,4.0256
13.4700,81.2351,51.6570,-152.6562,0.0000,69.2161,2.7636,-0.0000,54.3724,75.6288,25.1300,162.9900,5.5108
13.4800,81.2351,52.3519,-152.6248,-0.0000,69.6949,3.5222,-0.0000,41.2075,75.8496,25.1300,162.9900,7.0032
13.4900,81.2351,53.0509,-152.5858,0.0000,70.0403,4.2805,0.0000,27.7449,75.5490,25.1300,162.9900,8.5004
13.5000,81.2351,53.7527,-152.5392,0.0000,70.2498,5.0332,0.0000,14.0527,74.7268,25.1300,162.9900,10.0000
13.5100,81.2351,54.4559,-152.4851,0.0000,70.3213,5.7751,0.0000,0.2033,73.3877,25.1300,162.9900,11.4996
13.5200,81.2351,55.1591,-152.4237,0.0000,70.2538,6.5010,0.0000,-13.7277,71.5414,25.1300,162.9900,12.9968
13.5300,81.2351,55.8610,-152.3551,0.0000,70.0468,7.2059,0.0000,-27.6629,69.2025,25.1300,162.9900,14.4892
13.5400,81.2351,56.5601,-152.2796,0.0000,69.7006,7.8850,0.0000,-41.5238,66.3904,25.1300,162.9900,15.9744
13.5500,81.2351,57.2550,-152.1974,0.0000,69.2163,8.5337,0.0000,-55.2321,63.1283,25.1300,162.9900,17.4502
13.5600,81.2351,57.9444,-152.1089,0.0000,68.5959,9.1476,0.0000,-68.7113,59.4439,25.1300,162.9900,18.9140
13.5700,81.2351,58.6269,-152.0145,0.0000,67.8421,9.7226,-0.0000,-81.8872,55.3682,25.1300,162.9900,20.3636
13.5800,81.2351,59.3012,-151.9145,-0.0000,66.9582,10.2550,-0.0000,-94.6895,50.9352,25.1300,162.9900,21.7968
13.5900,81.2351,59.9661,-151.8094,0.0000,65.9483,10.7413,0.0000,-107.0524,46.1820,25.1300,162.9900,23.2112
13.6000,81.2351,60.6202,-151.6996,0.0000,64.8171,11.1786,0.0000,-118.9153,41.1476,25.1300,162.9900,24.6048
13.6100,81.2351,61.2624,-151.5858,0.0000,63.5700,11.5643,0.0000,-130.2238,35.8730,25.1300,162.9900,25.9753
13.6200,81.2351,61.8916,-151.4683,0.0000,62.2126,11.8961,0.0000,-140.9298,30.4005,25.1300,162.9900,27.3207
13.6300,81.2351,62.5067,-151.3479,0.0000,60.7514,12.1723,0.0000,-150.9919,24.7733,25.1300,162.9900,28.6390
13.6400,81.2351,63.1066,-151.2249,0.0000,59.1928,12.3915,0.0000,-160.3755,19.0353,25.1300,162.9900,29.9282
13.6500,81.2351,63.6905,-151.1000,0.0000,57.5439,12.5530,0.0000,-169.0528,13.2303,25.1300,162.9900,31.1864
13.6600,81.2351,64.2575,-150.9738,0.0000,55.8118,12.6561,0.0000,-177.0022,7.4019,25.1300,162.9900,32.4119
13.6700,81.2351,64.8068,-150.8469,0.0000,54.0038,12.7010,0.0000,-184.2085,1.5935,25.1300,162.9900,33.6030
13.6800,81.2351,65.3376,-150.7198,0.0000,52.1276,12.6880,0.0000,-190.6620,-4.1529,25.1300,162.9900,34.7579
13.6900,81.2351,65.8493,-150.5932,0.0000,50.1906,12.6179,0.0000,-196.3580,-9.7958,25.1300,162.9900,35.8753
13.7000,81.2351,66.3414,-150.4675,0.0000,48.2004,12.4921,-0.0000,-201.2963,-15.2956,25.1300,162.9900,36.9536
13.7100,81.2351,66.8133,-150.3433,-0.0000,46.1647,12.3120,-0.0000,-205.4801,-20.6137,25.1300,162.9900,37.9916
13.7200,81.2351,67.2647,-150.2212,0.0000,44.0908,12.0798,0.0000,-208.9157,-25.7136,25.1300,162.9900,38.9882
13.7300,81.2351,67.6952,-150.1017,0.0000,41.9864,11.7978,0.0000,-211.6115,-30.5606,25.1300,162.9900,39.9421
13.7400,81.2351,68.1044,-149.9853,0.0000,39.8586,11.4686,0.0000,-213.5773,-35.1218,25.1300,162.9900,40.8526
13.7500,81.2351,68.4923,-149.8723,0.0000,37.7148,11.0953,0.0000,-214.8234,-39.3666,25.1300,162.9900,41.7188
