t_s,q1_deg,q2_deg,q3_deg,q1d_dps,q2d_dps,q3d_dps,q1dd_dps2,q2dd_dps2,q3dd_dps2,ee_x_mm,ee_y_mm,ee_z_mm
5.7300,93.5678,94.1192,-140.1618,85.9924,-40.9281,36.8723,-554.2296,111.5704,-57.5529,-9.4598,151.7178,49.9608
5.7400,94.4278,93.7099,-139.7931,80.5066,-39.7063,36.1849,-542.3221,131.5295,-79.1671,-11.8276,152.7462,49.9602
5.7500,95.2328,93.3129,-139.4313,75.1459,-38.2975,35.2889,-529.3285,149.0316,-99.2294,-14.0789,153.7254,49.9599
5.7600,95.9843,92.9299,-139.0784,69.9200,-36.7257,34.2003,-515.4738,164.1669,-117.6370,-16.2120,154.6546,49.9599
5.7700,96.6835,92.5626,-138.7364,64.8365,-35.0141,32.9362,-500.9422,177.0310,-134.3021,-18.2255,155.5330,49.9602
5.7800,97.3319,92.2125,-138.4070,59.9012,-33.1851,31.5143,-485.8797,187.7209,-149.1507,-20.1186,156.3602,49.9609
5.7900,97.9309,91.8806,-138.0919,55.1189,-31.2597,29.9532,-470.3964,196.3304,-162.1218,-21.8907,157.1357,49.9618
5.8000,98.4821,91.5680,-137.7923,50.4933,-29.2584,28.2719,-454.5689,202.9483,-173.1660,-23.5417,157.8594,49.9629
5.8100,98.9870,91.2754,-137.5096,46.0275,-27.2007,26.4899,-438.4430,207.6562,-182.2455,-25.0720,158.5313,49.9643
5.8200,99.4473,91.0034,-137.2447,41.7244,-25.1053,24.6270,-422.0368,210.5281,-189.3327,-26.4823,159.1517,49.9658
5.8300,99.8645,90.7524,-136.9985,37.5868,-22.9902,22.7032,-405.3425,211.6299,-194.4102,-27.7738,159.7208,49.9675
5.8400,100.2404,90.5225,-136.7714,33.6175,-20.8727,20.7388,-388.3293,211.0194,-197.4700,-28.9482,160.2395,49.9693
5.8500,100.5765,90.3138,-136.5640,29.8202,-18.7698,18.7538,-370.9450,208.7470,-198.5135,-30.0077,160.7085,49.9712
5.8600,100.8748,90.1261,-136.3765,26.1986,-16.6978,16.7685,-353.1188,204.8560,-197.5507,-30.9549,161.1289,49.9731
5.8700,101.1367,89.9591,-136.2088,22.7578,-14.6727,14.8028,-334.7624,199.3838,-194.6002,-31.7930,161.5019,49.9750
5.8800,101.3643,89.8124,-136.0608,19.5034,-12.7101,12.8765,-315.7720,192.3620,-189.6884,-32.5256,161.8292,49.9769
5.8900,101.5593,89.6853,-135.9320,16.4424,-10.8254,11.0090,-296.0303,183.8180,-182.8492,-33.1571,162.1124,49.9788
5.9000,101.7238,89.5770,-135.8219,13.5828,-9.0338,9.2195,-275.4081,173.7749,-174.1232,-33.6921,162.3537,49.9806
5.9100,101.8596,89.4867,-135.7297,10.9342,-7.3499,7.5266,-253.7661,162.2528,-163.5568,-34.1361,162.5552,49.9823
5.9200,101.9689,89.4132,-135.6545,8.5075,-5.7887,5.9484,-230.9572,149.2691,-151.2013,-34.4949,162.7195,49.9839
5.9300,102.0540,89.3553,-135.5950,6.3151,-4.3646,4.5025,-206.8283,134.8385,-137.1110,-34.7752,162.8495,49.9854
5.9400,102.1172,89.3116,-135.5500,4.3709,-3.0919,3.2061,-181.2236,118.9737,-121.3422,-34.9841,162.9482,49.9869
5.9500,102.1609,89.2807,-135.5179,2.6906,-1.9851,2.0757,-153.9870,101.6850,-103.9506,-35.1294,163.0190,49.9881
5.9600,102.1878,89.2609,-135.4971,1.2912,-1.0582,1.1271,-124.9658,82.9798,-84.9890,-35.2196,163.0654,49.9893
5.9700,102.2007,89.2503,-135.4859,0.1913,-0.3255,0.3759,-94.0146,62.8621,-64.5045,-35.2637,163.0915,49.9904
5.9800,102.2026,89.2470,-135.4821,-0.5891,0.1990,-0.1630,-61.0001,41.3315,-42.5347,-35.2715,163.1014,49.9913
5.9900,102.1967,89.2490,-135.4837,-1.0287,0.5011,-0.4748,-21.9806,15.1063,-15.5913,-35.2536,163.0997,49.9922
6.0000,102.1864,89.2540,-135.4885,-1.0287,0.5011,-0.4748,0.0000,0.0000,0.0000,-35.2211,163.0913,49.9930
6.0100,102.1754,89.2597,-135.4939,-0.9949,0.4301,-0.5210,10.4812,-21.1334,-0.8569,-35.1860,163.0811,49.9937
6.0200,102.1654,89.2640,-135.4991,-0.8956,0.1440,-0.5622,9.4368,-35.6132,-7.1536,-35.1544,163.0720,49.9919
6.0300,102.1565,89.2654,-135.5048,-0.8062,-0.2821,-0.6641,8.4961,-49.1444,-12.9989,-35.1260,163.0638,49.9829
6.0400,102.1484,89.2626,-135.5114,-0.7257,-0.8389,-0.8222,7.6490,-61.7650,-18.4000,-35.1004,163.0564,49.9622
6.0500,102.1412,89.2542,-135.5196,-0.6532,-1.5174,-1.0321,6.8861,-73.5166,-23.3604,-35.0774,163.0498,49.9258
6.0600,102.1346,89.2390,-135.5300,-0.5880,-2.3092,-1.2894,6.1991,-84.4434,-27.8808,-35.0566,163.0438,49.8698
6.0700,102.1287,89.2160,-135.5428,-0.5292,-3.2063,-1.5897,5.5805,-94.5906,-31.9600,-35.0380,163.0384,49.7907
6.0800,102.1234,89.1839,-135.5587,-0.4764,-4.2010,-1.9286,5.0235,-104.0036,-35.5959,-35.0211,163.0335,49.6853
6.0900,102.1187,89.1419,-135.5780,-0.4288,-5.2864,-2.3016,4.5220,-112.7271,-38.7856,-35.0060,163.0291,49.5506
6.1000,102.1144,89.0890,-135.6010,-0.3859,-6.4556,-2.7043,4.0705,-120.8043,-41.5266,-34.9924,163.0251,49.3839
6.1100,102.1105,89.0245,-135.6281,-0.3474,-7.7025,-3.1321,3.6640,-128.2761,-43.8166,-34.9801,163.0214,49.1826
6.1200,102.1071,88.9474,-135.6594,-0.3126,-9.0211,-3.5806,3.2980,-135.1809,-45.6545,-34.9691,163.0180,48.9447
6.1300,102.1039,88.8572,-135.6952,-0.2814,-10.4061,-4.0452,2.9686,-141.5536,-47.0401,-34.9591,163.0149,48.6682
6.1400,102.1011,88.7532,-135.7357,-0.2533,-11.8522,-4.5214,2.6720,-147.4260,-47.9751,-34.9501,163.0121,48.3512
6.1500,102.0986,88.6346,-135.7809,-0.2280,-13.3546,-5.0047,2.4051,-152.8259,-48.4624,-34.9420,163.0094,47.9923
6.1600,102.0963,88.5011,-135.8309,-0.2052,-14.9087,-5.4907,2.1648,-157.7769,-48.5071,-34.9347,163.0068,47.5902
6.1700,102.0943,88.3520,-135.8858,-0.1847,-16.5101,-5.9749,1.9484,-162.2989,-48.1160,-34.9280,163.0043,47.1439
6.1800,102.0924,88.1869,-135.9456,-0.1662,-18.1547,-6.4530,1.7537,-166.4072,-47.2981,-34.9220,163.0020,46.6523
6.1900,102.0908,88.0054,-136.0101,-0.1496,-19.8383,-6.9208,1.5785,-170.1132,-46.0644,-34.9166,162.9997,46.1149
6.2000,102.0893,87.8070,-136.0793,-0.1346,-21.5569,-7.3743,1.4207,-173.4239,-44.4280,-34.9116,162.9974,45.5311
6.2100,102.0879,87.5914,-136.1531,-0.1212,-23.3068,-7.8094,1.2787,-176.3424,-42.4042,-34.9071,162.9951,44.9007
6.2200,102.0867,87.3583,-136.2312,-0.1091,-25.0838,-8.2224,1.1509,-178.8678,-40.0105,-34.9030,162.9928,44.2235
6.2300,102.0856,87.1075,-136.3134,-0.0982,-26.8841,-8.6096,1.0358,-180.9957,-37.2661,-34.8993,162.9905,43.4995
6.2400,102.0846,86.8387,-136.3995,-0.0883,-28.7037,-8.9677,0.9323,-182.7179,-34.1927,-34.8959,162.9881,42.7290
6.2500,102.0837,86.5516,-136.4892,-0.0795,-30.5385,-9.2934,0.8391,-184.0235,-30.8135,-34.8927,162.9857,41.9123
6.2600,102.0829,86.2462,-136.5821,-0.0716,-32.3842,-9.5839,0.7552,-184.8984,-27.1539,-34.8899,162.9833,41.0500
6.2700,102.0822,85.9224,-136.6779,-0.0644,-34.2364,-9.8365,0.6797,-185.3263,-23.2409,-34.8872,162.9808,40.1427
6.2800,102.0816,85.5800,-136.7763,-0.0580,-36.0907,-10.0488,0.6118,-185.2889,-19.1033,-34.8847,162.9782,39.1912
6.2900,102.0810,85.2191,-136.8768,-0.0522,-37.9422,-10.2186,0.5506,-184.7663,-14.7714,-34.8824,162.9755,38.1965
6.3000,102.0805,84.8397,-136.9790,-0.0470,-39.7860,-10.3442,0.4956,-183.7375,-10.2767,-34.8803,162.9728,37.1596
6.3100,102.0800,84.4418,-137.0824,-0.0423,-41.6170,-10.4241,0.4460,-182.1812,-5.6521,-34.8783,162.9700,36.0817
6.3200,102.0796,84.0257,-137.1866,-0.0380,-43.4297,-10.4572,0.4014,-180.0759,-0.9317,-34.8764,162.9671,34.9642
6.3300,102.0792,83.5914,-137.2912,-0.0342,-45.2185,-10.4427,0.3613,-177.4010,3.8497,-34.8747,162.9642,33.8084
6.3400,102.0789,83.1392,-137.3956,-0.0308,-46.9777,-10.3802,0.3252,-174.1369,8.6568,-34.8730,162.9613,32.6159
6.3500,102.0786,82.6694,-137.4994,-0.0277,-48.7012,-10.2696,0.2927,-170.2661,13.4535,-34.8715,162.9583,31.3883
6.3600,102.0783,82.1824,-137.6021,-0.0250,-50.3830,-10.1112,0.2634,-165.7731,18.2038,-34.8700,162.9553,30.1273
6.3700,102.0780,81.6786,-137.7033,-0.0225,-52.0167,-9.9055,0.2371,-160.6458,22.8716,-34.8686,162.9523,28.8348
6.3800,102.0778,81.1584,-137.8023,-0.0202,-53.5959,-9.6537,0.2134,-154.8756,27.4212,-34.8673,162.9493,27.5126
6.3900,102.0776,80.6224,-137.8989,-0.0182,-55.1142,-9.3571,0.1920,-148.4577,31.8177,-34.8661,162.9463,26.1626
6.4000,102.0774,80.0713,-137.9924,-0.0164,-56.5651,-9.0174,0.1728,-141.3923,36.0269,-34.8649,162.9433,24.7870
6.4100,102.0773,79.5057,-138.0826,-0.0147,-57.9420,-8.6366,0.1555,-133.6843,40.0159,-34.8638,162.9404,23.3877
6.4200,102.0771,78.9262,-138.1690,-0.0133,-59.2388,-8.2171,0.1400,-125.3438,43.7534,-34.8627,162.9375,21.9671
6.4300,102.0770,78.3338,-138.2511,-0.0119,-60.4489,-7.7615,0.1260,-116.3867,47.2100,-34.8617,162.9347,20.5272
6.4400,102.0769,77.7294,-138.3287,-0.0107,-61.5665,-7.2729,0.1134,-106.8345,50.3584,-34.8608,162.9320,19.0703
6.4500,102.0768,77.1137,-138.4015,-0.0097,-62.5856,-6.7543,0.1021,-96.7144,53.1737,-34.8599,162.9294,17.5987
6.4600,102.0767,76.4878,-138.4690,-0.0087,-63.5008,-6.2094,0.0919,-86.0594,55.6338,-34.8591,162.9270,16.1149
6.4700,102.0766,75.8528,-138.5311,-0.0078,-64.3068,-5.6417,0.0827,-74.9080,57.7196,-34.8583,162.9246,14.6210
6.4800,102.0765,75.2098,-138.5875,-0.0070,-64.9989,-5.0550,0.0744,-63.3039,59.4153,-34.8576,162.9225,13.1196
6.4900,102.0764,74.5598,-138.6381,-0.0063,-65.5729,-4.4534,0.0670,-51.2957,60.7083,-34.8570,162.9204,11.6129
6.5000,102.0764,73.9040,-138.6826,-0.0057,-66.0248,-3.8408,0.0603,-38.9363,61.5898,-34.8564,162.9186,10.1036
6.5100,102.0763,73.2438,-138.7210,-0.0051,-66.3516,-3.2216,0.0542,-26.2826,62.0545,-34.8559,162.9169,8.5939
6.5200,102.0763,72.5803,-138.7532,-0.0046,-66.5505,-2.5997,0.0488,-13.3946,62.1010,-34.8554,162.9154,7.0863
6.5300,102.0762,71.9148,-138.7792,-0.0042,-66.6195,-1.9795,0.0439,-0.3349,61.7316,-34.8550,162.9142,5.5832
6.5400,102.0762,71.2486,-138.7990,-0.0037,-66.5572,-1.3651,0.0395,12.8324,60.9526,-34.8547,162.9131,4.0871
6.5500,102.0761,70.5830,-138.8127,-0.0034,-66.3628,-0.7605,0.0356,26.0419,59.7736,-34.8544,162.9122,2.6003
6.5600,102.0761,69.9194,-138.8203,-0.0030,-66.0364,-0.1696,0.0320,39.2281,58.2082,-34.8541,162.9116,1.1252
6.5700,102.0761,69.2590,-138.8220,-0.0027,-65.5783,0.4037,0.0288,52.3257,56.2732,-34.8540,162.9112,-0.3358
6.5800,102.0760,68.6032,-138.8179,-0.0025,-64.9898,0.9558,0.0259,65.2709,53.9886,-34.8538,162.9110,-1.7804
6.5900,102.0760,67.9533,-138.8084,-0.0022,-64.2729,1.4834,0.0233,78.0013,51.3776,-34.8538,162.9111,-3.2064
6.6000,102.0760,67.3106,-138.7936,-0.0020,-63.4298,1.9834,0.0210,90.4570,48.4659,-34.8538,162.9113,-4.6115
6.6100,102.0760,66.6763,-138.7737,-0.0018,-62.4637,2.4528,0.0189,102.5808,45.2818,-34.8538,162.9118,-5.9936
6.6200,102.0760,66.0517,-138.7492,-0.0016,-61.3782,2.8890,0.0170,114.3188,41.8555,-34.8539,162.9125,-7.3505
6.6300,102.0759,65.4379,-138.7203,-0.0014,-60.1774,3.2899,0.0153,125.6204,38.2192,-34.8541,162.9135,-8.6802
6.6400,102.0759,64.8361,-138.6874,-0.0013,-58.8658,3.6534,0.0138,136.4389,34.4064,-34.8543,162.9146,-9.9806
6.6500,102.0759,64.2475,-138.6509,-0.0012,-57.4486,3.9780,0.0124,146.7310,30.4517,-34.8545,162.9159,-11.2499
6.6600,102.0759,63.6730,-138.6111,-0.0011,-55.9312,4.2624,0.0112,156.4575,26.3902,-34.8548,162.9174,-12.4863
6.6700,102.0759,63.1137,-138.5685,-0.0010,-54.3194,4.5058,0.0100,165.5827,22.2579,-34.8551,162.9191,-13.6880
6.6800,102.0759,62.5705,-138.5234,-0.0009,-52.6195,4.7076,0.0090,174.0746,18.0903,-34.8555,162.9209,-14.8534
6.6900,102.0759,62.0443,-138.4763,-0.0008,-50.8379,4.8676,0.0081,181.9043,13.9230,-34.8559,162.9229,-15.9808
6.7000,102.0759,61.5359,-138.4277,-0.0007,-48.9814,4.9861,0.0073,189.0461,9.7908,-34.8563,162.9250,-17.0690
6.7100,102.0759,61.0461,-138.3778,-0.0006,-47.0570,5.0634,0.0066,195.4772,5.7278,-34.8568,162.9273,-18.1164
6.7200,102.0758,60.5755,-138.3272,-0.0006,-45.0719,5.1006,0.0059,201.1769,1.7668,-34.8573,162.9296,-19.1220
6.7300,102.0758,60.1248,-138.2762,-0.0005,-43.0335,5.0988,0.0053,206.1267,-2.0607,-34.8578,162.9321,-20.0846
6.7400,102.0758,59.6945,-138.2252,-0.0005,-40.9494,5.0594,0.0048,210.3096,-5.7246,-34.8583,162.9346,-21.0033
6.7500,102.0758,59.2850,-138.1746,-0.0004,-38.8273,4.9843,0.0043,213.7101,-9.1971,-34.8588,162.9372,-21.8771
6.7600,102.0758,58.8967,-138.1247,-0.0004,-36.6752,4.8755,0.0039,216.3135,-12.4518,-34.8594,162.9398,-22.7055
6.7700,102.0758,58.5299,-138.0760,-0.0003,-34.5010,4.7352,0.0035,218.1055,-15.4650,-34.8599,162.9425,-23.4878
6.7800,102.0758,58.1849,-138.0286,-0.0003,-32.3130,4.5662,0.0031,219.0722,-18.2148,-34.8605,162.9451,-24.2237
6.7900,102.0758,57.8618,-137.9830,-0.0003,-30.1196,4.3709,0.0028,219.1995,-20.6821,-34.8610,162.9478,-24.9130
6.8000,102.0758,57.5606,-137.9393,-0.0002,-27.9291,4.1525,0.0026,218.4729,-22.8501,-34.8616,162.9504,-25.5554
6.8100,102.0758,57.2813,-137.8977,-0.0002,-25.7501,3.9139,0.0023,216.8775,-24.7046,-34.8621,162.9530,-26.1512
6.8200,102.0758,57.0238,-137.8586,-0.0002,-23.5915,3.6584,0.0021,214.3972,-26.2340,-34.8627,162.9555,-26.7005
6.8300,102.0758,56.7879,-137.8220,-0.0002,-21.4622,3.3893,0.0019,211.0153,-27.4296,-34.8632,162.9580,-27.2039
6.8400,102.0758,56.5733,-137.7881,-0.0002,-19.3712,3.1098,0.0017,206.7138,-28.2850,-34.8637,162.9604,-27.6619
6.8500,102.0758,56.3796,-137.7570,-0.0001,-17.3279,2.8236,0.0015,201.4735,-28.7966,-34.8642,162.9627,-28.0753
6.8600,102.0758,56.2063,-137.7288,-0.0001,-15.3417,2.5339,0.0014,195.2739,-28.9636,-34.8647,162.9649,-28.4451
6.8700,102.0758,56.0529,-137.7034,-0.0001,-13.4224,2.2443,0.0012,188.0935,-28.7873,-34.8651,162.9670,-28.7726
6.8800,102.0758,55.9186,-137.6810,-0.0001,-11.5799,1.9582,0.0011,179.9094,-28.2717,-34.8655,162.9690,-29.0591
6.8900,102.0758,55.8028,-137.6614,-0.0001,-9.8242,1.6789,0.0010,170.6974,-27.4229,-34.8659,162.9708,-29.3064
6.9000,102.0758,55.7046,-137.6446,-0.0001,-8.1659,1.4097,0.0009,160.4324,-26.2491,-34.8663,162.9726,-29.5161
6.9100,102.0758,55.6229,-137.6305,-0.0001,-6.6156,1.1539,0.0008,149.0883,-24.7601,-34.8666,162.9742,-29.6904
6.9200,102.0758,55.5568,-137.6190,-0.0001,-5.1841,0.9145,0.0007,136.6382,-22.9673,-34.8670,162.9757,-29.8317
6.9300,102.0758,55.5049,-137.6098,-0.0001,-3.8828,0.6945,0.0006,123.0543,-20.8831,-34.8673,162.9771,-29.9423
6.9400,102.0758,55.4661,-137.6029,-0.0001,-2.7231,0.4968,0.0006,108.3085,-18.5206,-34.8675,162.9783,-30.0252
6.9500,102.0758,55.4389,-137.5979,-0.0000,-1.7166,0.3241,0.0005,92.3723,-15.8931,-34.8678,162.9795,-30.0832
6.9600,102.0758,55.4217,-137.5947,-0.0000,-0.8756,0.1790,0.0005,75.2169,-13.0132,-34.8680,162.9805,-30.1198
6.9700,102.0758,55.4130,-137.5929,-0.0000,-0.2123,0.0638,0.0004,56.8135,-9.8928,-34.8682,162.9815,-30.1384
6.9800,102.0758,55.4108,-137.5923,-0.0000,0.2607,-0.0189,0.0004,37.1336,-6.5413,-34.8684,162.9823,-30.1428
6.9900,102.0758,55.4134,-137.5924,-0.0000,0.5304,-0.0670,0.0002,13.4855,-2.4045,-34.8685,162.9831,-30.1371
7.0000,102.0758,55.4187,-137.5931,-0.0000,0.5304,-0.0670,0.0000,0.0000,0.0000,-34.8687,162.9838,-30.1257
7.0100,102.0758,55.4246,-137.5939,-0.0000,0.6389,-0.0895,0.0003,16.8950,-3.0411,-34.8688,162.9844,-30.1131
7.0200,102.0758,55.4310,-137.5948,-0.0000,0.9215,-0.1390,0.0003,38.8563,-6.7227,-34.8689,162.9850,-30.0994
7.0300,102.0758,55.4402,-137.5962,-0.0000,1.4161,-0.2240,0.0002,59.3111,-10.1387,-34.8690,162.9855,-30.0796
7.0400,102.0758,55.4543,-137.5984,-0.0000,2.1078,-0.3418,0.0002,78.3101,-13.2880,-34.8691,162.9859,-30.0493
7.0500,102.0758,55.4754,-137.6018,-0.0000,2.9823,-0.4898,0.0002,95.9023,-16.1656,-34.8692,162.9863,-30.0041
7.0600,102.0758,55.5052,-137.6067,-0.0000,4.0258,-0.6651,0.0002,112.1345,-18.7637,-34.8693,162.9867,-29.9403
7.0700,102.0758,55.5455,-137.6134,-0.0000,5.2250,-0.8650,0.0001,127.0519,-21.0730,-34.8694,162.9870,-29.8542
7.0800,102.0758,55.5978,-137.6220,-0.0000,6.5668,-1.0866,0.0001,140.6976,-23.0830,-34.8694,162.9872,-29.7424
7.0900,102.0758,55.6634,-137.6329,-0.0000,8.0389,-1.3267,0.0001,153.1130,-24.7834,-34.8695,162.9874,-29.6020
7.1000,102.0758,55.7438,-137.6462,-0.0000,9.6291,-1.5822,0.0001,164.3376,-26.1639,-34.8695,162.9876,-29.4301
7.1100,102.0758,55.8401,-137.6620,-0.0000,11.3257,-1.8500,0.0001,174.4091,-27.2154,-34.8695,162.9877,-29.2242
7.1200,102.0758,55.9534,-137.6805,-0.0000,13.1173,-2.1266,0.0001,183.3630,-27.9302,-34.8695,162.9877,-28.9821
7.1300,102.0758,56.0845,-137.7018,-0.0000,14.9929,-2.4086,0.0001,191.2331,-28.3021,-34.8695,162.9876,-28.7018
7.1400,102.0758,56.2345,-137.7259,-0.0000,16.9419,-2.6926,0.0001,198.0511,-28.3271,-34.8695,162.9874,-28.3814
7.1500,102.0758,56.4039,-137.7528,-0.0000,18.9540,-2.9751,0.0001,203.8469,-28.0033,-34.8694,162.9872,-28.0195
7.1600,102.0758,56.5934,-137.7825,-0.0000,21.0189,-3.2527,0.0001,208.6484,-27.3312,-34.8693,162.9868,-27.6146
7.1700,102.0758,56.8036,-137.8151,-0.0000,23.1269,-3.5217,0.0001,212.4816,-26.3137,-34.8692,162.9864,-27.1657
7.1800,102.0758,57.0349,-137.8503,-0.0000,25.2685,-3.7789,0.0000,215.3709,-24.9565,-34.8691,162.9858,-26.6719
7.1900,102.0758,57.2876,-137.8881,-0.0000,27.4343,-4.0209,0.0000,217.3388,-23.2677,-34.8689,162.9851,-26.1324
7.2000,102.0758,57.5619,-137.9283,-0.0000,29.6153,-4.2443,0.0000,218.4066,-21.2582,-34.8688,162.9842,-25.5468
7.2100,102.0758,57.8581,-137.9707,-0.0000,31.8025,-4.4460,0.0000,218.5939,-18.9413,-34.8686,162.9833,-24.9146
7.2200,102.0758,58.1761,-138.0152,-0.0000,33.9872,-4.6231,0.0000,217.9196,-16.3331,-34.8683,162.9822,-24.2358
7.2300,102.0758,58.5160,-138.0614,-0.0000,36.1609,-4.7727,0.0000,216.4014,-13.4521,-34.8681,162.9809,-23.5104
7.2400,102.0758,58.8776,-138.1091,-0.0000,38.3152,-4.8922,0.0000,214.0567,-10.3193,-34.8678,162.9795,-22.7386
7.2500,102.0758,59.2607,-138.1581,-0.0000,40.4420,-4.9791,0.0000,210.9024,-6.9578,-34.8674,162.9780,-21.9207
7.2600,102.0758,59.6651,-138.2078,-0.0000,42.5332,-5.0313,0.0000,206.9558,-3.3930,-34.8671,162.9763,-21.0572
7.2700,102.0758,60.0905,-138.2582,-0.0000,44.5811,-5.0469,0.0000,202.2342,0.3475,-34.8667,162.9744,-20.1489
7.2800,102.0758,60.5363,-138.3086,-0.0000,46.5779,-5.0244,0.0000,196.7561,4.2347,-34.8663,162.9725,-19.1964
7.2900,102.0758,61.0021,-138.3589,-0.0000,48.5162,-4.9622,0.0000,190.5409,8.2375,-34.8658,162.9704,-18.2007
7.3000,102.0758,61.4872,-138.4085,-0.0000,50.3887,-4.8596,0.0000,183.6099,12.3236,-34.8653,162.9682,-17.1629
7.3100,102.0758,61.9911,-138.4571,-0.0000,52.1884,-4.7158,0.0000,175.9861,16.4594,-34.8648,162.9659,-16.0841
7.3200,102.0758,62.5130,-138.5042,-0.0000,53.9085,-4.5304,0.0000,167.6948,20.6105,-34.8643,162.9634,-14.9658
7.3300,102.0758,63.0521,-138.5495,-0.0000,55.5423,-4.3036,0.0000,158.7643,24.7417,-34.8638,162.9609,-13.8092
7.3400,102.0758,63.6075,-138.5926,-0.0000,57.0838,-4.0356,0.0000,149.2254,28.8175,-34.8632,162.9583,-12.6159
7.3500,102.0758,64.1783,-138.6329,-0.0000,58.5268,-3.7272,0.0000,139.1126,32.8022,-34.8627,162.9557,-11.3876
7.3600,102.0758,64.7636,-138.6702,-0.0000,59.8660,-3.3795,0.0000,128.4635,36.6603,-34.8621,162.9529,-10.1258
7.3700,102.0758,65.3623,-138.7040,-0.0000,61.0961,-2.9940,0.0000,117.3194,40.3572,-34.8615,162.9502,-8.8326
7.3800,102.0758,65.9732,-138.7339,-0.0000,62.2124,-2.5724,0.0000,105.7253,43.8589,-34.8609,162.9474,-7.5096
7.3900,102.0758,66.5954,-138.7597,-0.0000,63.2106,-2.1168,0.0000,93.7295,47.1327,-34.8603,162.9446,-6.1590
7.4000,102.0758,67.2275,-138.7808,-0.0000,64.0870,-1.6297,0.0000,81.3841,50.1476,-34.8597,162.9418,-4.7826
7.4100,102.0758,67.8683,-138.7971,-0.0000,64.8383,-1.1139,0.0000,68.7443,52.8745,-34.8591,162.9391,-3.3827
7.4200,102.0758,68.5167,-138.8083,-0.0000,65.4619,-0.5723,0.0000,55.8682,55.2865,-34.8585,162.9364,-1.9614
7.4300,102.0758,69.1713,-138.8140,-0.0000,65.9557,-0.0081,0.0000,42.8166,57.3593,-34.8580,162.9337,-0.5208
7.4400,102.0758,69.8309,-138.8141,-0.0000,66.3182,0.5749,0.0000,29.6521,59.0715,-34.8574,162.9311,0.9367
7.4500,102.0758,70.4941,-138.8083,-0.0000,66.5487,1.1733,0.0000,16.4391,60.4046,-34.8569,162.9287,2.4088
7.4600,102.0758,71.1596,-138.7966,-0.0000,66.6470,1.7830,0.0000,3.2427,61.3436,-34.8564,162.9263,3.8933
7.4700,102.0758,71.8260,-138.7788,-0.0000,66.6136,2.4002,0.0000,-9.8719,61.8770,-34.8559,162.9240,5.3877
7.4800,102.0758,72.4922,-138.7548,-0.0000,66.4495,3.0206,0.0000,-22.8400,61.9968,-34.8554,162.9219,6.8896
7.4900,102.0758,73.1567,-138.7246,-0.0000,66.1568,3.6401,0.0000,-35.5981,61.6990,-34.8550,162.9200,8.3967
7.5000,102.0758,73.8182,-138.6882,-0.0000,65.7376,4.2545,0.0000,-48.0848,60.9831,-34.8546,162.9182,9.9065
7.5100,102.0758,74.4756,-138.6456,-0.0000,65.1951,4.8598,0.0000,-60.2415,59.8527,-34.8543,162.9165,11.4166
7.5200,102.0758,75.1276,-138.5970,-0.0000,64.5328,5.4516,0.0000,-72.0130,58.3148,-34.8540,162.9151,12.9246
7.5300,102.0758,75.7729,-138.5425,-0.0000,63.7548,6.0260,0.0000,-83.3481,56.3803,-34.8537,162.9138,14.4279
7.5400,102.0758,76.4104,-138.4822,-0.0000,62.8658,6.5792,0.0000,-94.2002,54.0635,-34.8535,162.9128,15.9243
7.5500,102.0758,77.0391,-138.4165,-0.0000,61.8708,7.1073,0.0000,-104.5278,51.3823,-34.8533,162.9120,17.4113
7.5600,102.0758,77.6578,-138.3454,-0.0000,60.7752,7.6068,0.0000,-114.2947,48.3572,-34.8532,162.9113,18.8865
7.5700,102.0758,78.2655,-138.2693,-0.0000,59.5849,8.0745,0.0000,-123.4704,45.0121,-34.8531,162.9109,20.3476
7.5800,102.0758,78.8614,-138.1886,-0.0000,58.3058,8.5071,0.0000,-132.0302,41.3733,-34.8530,162.9108,21.7923
7.5900,102.0758,79.4445,-138.1035,-0.0000,56.9443,8.9019,0.0000,-139.9551,37.4694,-34.8531,162.9108,23.2183
7.6000,102.0758,80.0139,-138.0145,-0.0000,55.5067,9.2565,0.0000,-147.2319,33.3311,-34.8531,162.9111,24.6234
7.6100,102.0758,80.5690,-137.9219,-0.0000,53.9997,9.5685,0.0000,-153.8529,28.9905,-34.8532,162.9116,26.0053
7.6200,102.0758,81.1090,-137.8262,-0.0000,52.4297,9.8363,0.0000,-159.8156,24.4816,-34.8534,162.9123,27.3620
7.6300,102.0758,81.6333,-137.7279,-0.0000,50.8033,10.0582,0.0000,-165.1223,19.8390,-34.8536,162.9132,28.6915
7.6400,102.0758,82.1413,-137.6273,-0.0000,49.1272,10.2331,0.0000,-169.7800,15.0983,-34.8538,162.9143,29.9917
7.6500,102.0758,82.6326,-137.5249,-0.0000,47.4077,10.3601,0.0000,-173.7994,10.2954,-34.8541,162.9157,31.2608
7.6600,102.0758,83.1066,-137.4213,-0.0000,45.6512,10.4390,0.0000,-177.1946,5.4663,-34.8544,162.9172,32.4968
7.6700,102.0758,83.5632,-137.3170,-0.0000,43.8639,10.4695,0.0000,-179.9827,0.6471,-34.8548,162.9188,33.6982
7.6800,102.0758,84.0018,-137.2123,-0.0000,42.0516,10.4519,0.0000,-182.1827,-4.1266,-34.8552,162.9207,34.8632
7.6900,102.0758,84.4223,-137.1077,-0.0000,40.2202,10.3869,0.0000,-183.8155,-8.8201,-34.8556,162.9227,35.9903
